Marca temporal,¿Cuál es tu edad?,¿Cuál es tu sexo?,¿Cuál es tu nivel de estudios?,"Regularmente, ¿Cuánto tiempo al día, pasas estudiando?",¿Con qué frecuencia escuchas música mientras estudias?,"Cuando estudias, ¿recuerdas mejor un tema si lo estudiaste con una canción específica?",La música te ayuda a sobrellevar materias que no te gustan,¿En qué tipo de materias te ayuda escuchar música?,Sientes menos ansiedad cuando escuchas música,Consideras que la música mejora tu rendimiento o te hace sentir más cómodo,"Cuando estudias, ¿escuchas música con o sin audífonos? ","Si no escuchas música al estudiar, qué prefieres escuchar:",¿Sueles cantar mientras estudias con música?,Sueles poner música mientras haces:,"La música que escuchas al estudiar, ¿es diferente a la que escuchas por ocio? ",¿Has dejado de estudiar por distraerte con la música? ,¿Qué buscas al poner música para estudiar? ,La música te ayuda más cuando el tema o materia es…,"Al día siguiente, recuerdas mejor lo que estudias si usaste música", ¿Te molesta que alguien más escuche música diferente cerca de ti mientras estudias? ,La música. ¿te ayuda a concentrarte más en tus tareas?,¿Qué nivel de volumen usas al estudiar con música?,Notas que al estudiar con música cambia tu rendimiento académico,¿En qué tipo de actividades te ayuda más la música?  ,¿Qué género escuchas principalmente al estudiar?,¿La música que escuchas tiene letra (voz)?,"En una escala del 1 al 5, ¿cuánto crees que la música mejora tu concentración?","En una escala del 1 al 5. Cuando estudias con música desde tu teléfono, ¿qué tan frecuente es que termines distrayéndote revisando notificaciones, redes sociales o mensajes?",En una escala del 1 al 5. ¿Estudiar con música usando audífonos te ayuda a aislarte del ruido del entorno?,"Cuando estudias fuera de casa, ¿qué prefieres para concentrarte?","Cuando escuchas música desde tu teléfono para estudiar, ¿usas alguna estrategia para evitar distracciones digitales?","Cuando estudias para un examen importante, ¿cambias el tipo de música o la forma en que la usas?",  ¿Cuál es tu criterio principal para elegir una playList o álbum antes de empezar a estudiar?  ,¿Cuánto tiempo dedicas a elegir la música antes de comenzar realmente a estudiar?,¿Cómo influye la música en tu percepción del paso del tiempo mientras estudias?,"Si una canción que te gusta mucho empieza a sonar, ¿Cuál es tu reacción inmediata?  ","¿Utilizas la música como una señal para ""entrar en modo estudio"" (es decir, como un ritual para empezar)?  "
5/12/2026 14:48:29,19-23 años,Masculino,Bachillerato o equivalente,Menos de 1 hora,A veces,No,Si,Materias Prácticas,Tal vez,Me hace sentir más cómodo,No escucho música,Silencio absoluto,A veces,Tareas repetitivas,No,Algunas veces,Motivación,Media,No hay diferencia,Depende,Me distrae,Bajo,No cambia,"Ejercicios prácticos / Matemáticas / Programación, Redacción de textos","Soundtracks (Videojuegos/Películas), Pop / Urbano, Rock / Metal","Sí, en un idioma que entiendo",3,5,4,Estudiar con música y audífonos,No uso ninguna estrategia,"Si, elijo música más movida","No uso playlists, elijo canciones una por una",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 15:03:20,Mayores de 34 años,Femenino,Licenciatura,De 1 a 2 horas,Casi nunca,No,Más o menos,Materias Creativas,Sí,Ambas,Sin audífonos,Ruido blanco,Sí,Tareas repetitivas,No,Algunas veces,Energía,Difícil,No hay diferencia,Depende,Influye mucho,Medio,"Si, mejora",Ninguna,Rock / Metal,"Sí, en un idioma que no entiendo",3,2,5,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre","No uso playlists, elijo canciones una por una",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 15:32:15,19-23 años,Masculino,Licenciatura,Menos de 1 hora,Casi siempre,No,Más o menos,Materias Teóricas,No,Me hace sentir más cómodo,Sin audífonos,Conversaciones de fondo,No,Tareas repetitivas,Si,Algunas veces,Concentración,Difícil,Si,No,Un poco,Medio,"Si, mejora","Lectura / Memorización, Diseño / Creatividad",Blues ,"Sí, en un idioma que no entiendo",3,4,2,"Escuchar ruido ambiente (personas, pasillos, etc.)",No uso ninguna estrategia,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,Siento que el tiempo pasa más lento.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 15:48:16,19-23 años,Femenino,Licenciatura,Menos de 1 hora,Casi siempre,A veces,Más o menos,Materias Prácticas,Sí,Me hace sentir más cómodo,Sin audífonos,No aplica,A veces,Tareas repetitivas,A veces,Algunas veces,Evitar el silencio,Media,No,Si,Influye mucho,Medio,No cambia,Diseño / Creatividad,Soundtracks (Videojuegos/Películas),"Sí, en un idioma que entiendo",3,5,3,"Escuchar ruido ambiente (personas, pasillos, etc.)",No uso ninguna estrategia,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 15:59:56,24-28 años,Masculino,Bachillerato o equivalente,Menos de 1 hora,Casi siempre,A veces,Más o menos,Materias Prácticas,Tal vez,Ambas,Con audífonos,Silencio absoluto,A veces,Tareas fáciles,No,Casi nunca,Energía,Fácil,Si,Depende,No influye,Depende,No cambia,Diseño / Creatividad,"Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas), Ruido Blanco (White Noise), Lo-Fi / Ambient, Pop / Urbano, Rock / Metal, Electrónica, R&B","Sí, en un idioma que entiendo",4,4,5,Estudiar con música y audífonos,No uso ninguna estrategia,"Si, elijo música más movida","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)","Nada, uso siempre la misma lista predeterminada",No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 16:00:23,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,Nunca,No,No sé,Materias Creativas,No,Ninguna,No escucho música,Silencio absoluto,Sí,Tareas fáciles,Si,Siempre,Concentración,Fácil,No,Si,Me distrae,Depende,No cambia,Diseño / Creatividad,"Música Clásica / Instrumental, Lo-Fi / Ambient, Pop / Urbano, Electrónica","Sí, en un idioma que entiendo",1,5,3,"Escuchar ruido ambiente (personas, pasillos, etc.)",No uso ninguna estrategia,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 16:10:54,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,A veces,A veces,No sé,Materias Creativas,Sí,Ambas,Con audífonos,No aplica,A veces,Tareas repetitivas,A veces,Nunca,Energía,Media,No hay diferencia,Si,Un poco,Medio,No cambia,"Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Soundtracks (Videojuegos/Películas), Rock / Metal","Sí, en un idioma que entiendo",3,2,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"No, escucho lo mismo que siempre","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 17:07:54,Menor de 18 años,Femenino,Bachillerato o equivalente,Más de 2 horas,Casi siempre,No,Si,Materias Creativas,Sí,Ambas,Con audífonos,No aplica,Sí,Tareas difíciles,A veces,Casi nunca,Motivación,Difícil,Si,Depende,Influye mucho,Alto,"Si, mejora",Ejercicios prácticos / Matemáticas / Programación,De todo tipo,"Sí, en un idioma que entiendo",4,1,5,Estudiar con música y audífonos,No uso ninguna estrategia,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)","Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 17:42:55,19-23 años,Masculino,Bachillerato o equivalente,De 1 a 2 horas,A veces,No,Más o menos,Materias Creativas,Tal vez,Me hace sentir más cómodo,Sin audífonos,Silencio absoluto,A veces,Tareas fáciles,A veces,Casi siempre,Calma,Fácil,No hay diferencia,Si,Me distrae,Medio,No cambia,Diseño / Creatividad,"Música Clásica / Instrumental, Pop / Urbano, Electrónica","Sí, en un idioma que entiendo",2,4,1,Estudiar en silencio,No uso ninguna estrategia,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,Entre 5 y 15 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 18:23:36,Menor de 18 años,Masculino,Bachillerato o equivalente,Menos de 1 hora,Siempre,Si,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Ambas,Con audífonos,No aplica,A veces,Tareas repetitivas,No,Nunca,Concentración,Media,Si,Depende,Un poco,Medio,"Si, mejora",Ejercicios prácticos / Matemáticas / Programación,"Lo-Fi / Ambient, Pop / Urbano, Rock / Metal, Electrónica","Sí, en un idioma que entiendo",3,3,3,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 18:36:17,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,Casi siempre,A veces,Si,Materias Prácticas,Sí,Me hace sentir más cómodo,Sin audífonos,No aplica,Sí,Tareas difíciles,A veces,Algunas veces,Energía,Media,Si,Depende,Un poco,Alto,No cambia,Ejercicios prácticos / Matemáticas / Programación,Pop / Urbano,"Sí, en un idioma que no entiendo",4,4,3,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"No, escucho lo mismo que siempre","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Entre 5 y 15 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 18:46:44,Mayores de 34 años,Masculino,Bachillerato o equivalente,Menos de 1 hora,Casi siempre,A veces,Más o menos,"Materias Lógicas (Matemáticas, Física)",Sí,Ambas,Sin audífonos,No aplica,No,Tareas difíciles,Si,Algunas veces,Evitar el silencio,Difícil,Si,Depende,Un poco,Bajo,"Si, mejora","Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas)","No, es puramente instrumental",4,4,4,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre",Busco música nueva para mantenerme motivado/a,Entre 5 y 15 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"La escucho mientras sigo trabajando, pero con menor intensidad","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 18:49:55,Menor de 18 años,Femenino,Bachillerato o equivalente,De 1 a 2 horas,Casi siempre,A veces,Si,Materias Creativas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,Sí,Tareas fáciles,A veces,Casi siempre,Calma,Fácil,No,Si,Un poco,Medio,No cambia,Ejercicios prácticos / Matemáticas / Programación,Pop / Urbano,"Sí, en un idioma que entiendo",3,3,3,Estudiar en silencio,Uso aplicaciones para bloquear redes sociales,"Si, elijo música más movida",Busco música nueva para mantenerme motivado/a,Más de 15 minutos (a veces procrastino eligiendo la música),Siento que el tiempo pasa más rápido.,La ignoro y mantengo la concentración en la tarea,"Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 19:31:50,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,Siempre,A veces,Más o menos,Materias Teóricas,No sé,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,No,Tareas difíciles,No,Casi nunca,Concentración,Media,No hay diferencia,No,Un poco,Depende,No cambia,"Lectura / Memorización, Redacción de textos, Diseño / Creatividad",Tipo variable de generos,"Sí, en un idioma que entiendo",4,3,4,Estudiar con música y audífonos,No uso ninguna estrategia,"Sí, elijo música más tranquila o instrumental","No uso playlists, elijo canciones una por una",Entre 5 y 15 minutos,Siento que el tiempo pasa más lento.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 20:14:18,Mayores de 34 años,Masculino,Posgrado,De 1 a 2 horas,Nunca,No,No,Materias Creativas,No,Ninguna,No escucho música,Silencio absoluto,A veces,No pongo música,No,Nunca,Calma,Fácil,No hay diferencia,Si,No influye,Bajo,No cambia,Ninguna,Música Clásica / Instrumental,"No, es puramente instrumental",3,5,5,Estudiar en silencio,No uso ninguna estrategia,No uso música para exámenes,"No uso playlists, elijo canciones una por una",Menos de 5 minutos,No noto ninguna diferencia en mi percepción del tiempo.,La cambio porque sé que me va a distraer,"No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 21:28:05,Menor de 18 años,Femenino,Bachillerato o equivalente,Menos de 1 hora,Casi siempre,Si,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Mejora mi rendimiento,Con audífonos,No aplica,Sí,Tareas fáciles,No,Nunca,Concentración,Media,Si,No,Influye mucho,Medio,"Si, mejora","Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Música Clásica / Instrumental, Lo-Fi / Ambient, Pop / Urbano, Rock / Metal, Electrónica","Sí, en un idioma que entiendo",5,1,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"No, escucho lo mismo que siempre",Busco música nueva para mantenerme motivado/a,Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 21:59:35,19-23 años,Femenino,Licenciatura,Más de 2 horas,Casi nunca,No,No,Materias Creativas,No,Ninguna,No escucho música,Conversaciones de fondo,No,Tareas repetitivas,Si,Casi siempre,Motivación,Fácil,No,No,Me distrae,Bajo,"Si, empeora",Diseño / Creatividad,"Música Clásica / Instrumental, Pop / Urbano, Rock / Metal","Sí, en un idioma que entiendo",1,5,2,"Escuchar ruido ambiente (personas, pasillos, etc.)",No escucho música desde el teléfono al estudiar,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 23:02:43,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,A veces,No,Si,Materias Creativas,No sé,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,A veces,Tareas repetitivas,A veces,Casi siempre,Motivación,Difícil,No hay diferencia,Si,No influye,Bajo,No cambia,"Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad",Pop / Urbano,"Sí, en un idioma que no entiendo",3,2,4,Estudiar en silencio,No escucho música desde el teléfono al estudiar,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)","Nada, uso siempre la misma lista predeterminada",No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 23:03:16,Menor de 18 años,Masculino,Bachillerato o equivalente,Menos de 1 hora,Casi siempre,A veces,Más o menos,"Materias Lógicas (Matemáticas, Física)",Sí,Mejora mi rendimiento,Con audífonos,No aplica,No,Tareas difíciles,No,Algunas veces,Energía,Media,No hay diferencia,Depende,Un poco,Depende,"Si, mejora","Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Pop / Urbano, ","Sí, en un idioma que entiendo",4,3,5,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Entre 5 y 15 minutos,No noto ninguna diferencia en mi percepción del tiempo.,La ignoro y mantengo la concentración en la tarea,"Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/13/2026 1:40:45,24-28 años,Femenino,Licenciatura,De 1 a 2 horas,A veces,A veces,No,Materias Creativas,Sí,Ambas,Con audífonos,No aplica,Sí,Tareas fáciles,No,Algunas veces,Motivación,Media,Si,Si,Un poco,Medio,No cambia,"Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación, Redacción de textos, Diseño / Creatividad",Kpop,"Sí, en un idioma que no entiendo",4,5,5,Estudiar con música y audífonos,Desactivo datos o Wi-Fi,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/13/2026 7:31:30,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,Nunca,No,No,Materias Prácticas,Sí,Ninguna,No escucho música,Silencio absoluto,No,No pongo música,No,Siempre,Calma,Fácil,No,Si,Me distrae,Depende,No cambia,Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",1,5,2,Estudiar en silencio,Activo el modo concentración / no molestar,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)","Nada, uso siempre la misma lista predeterminada",No noto ninguna diferencia en mi percepción del tiempo.,La cambio porque sé que me va a distraer,"A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/13/2026 7:45:44,Menor de 18 años,Masculino,Licenciatura,Más de 2 horas,Siempre,No,No,Materias Teóricas,Sí,Mejora mi rendimiento,Sin audífonos,"Ruido blanco, Conversaciones de fondo",Sí,Tareas difíciles,Si,Nunca,Motivación,Difícil,Si,Si,Un poco,Medio,"Si, mejora",Lectura / Memorización,"Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas), Pop / Urbano","No, es puramente instrumental",3,4,4,"Escuchar ruido ambiente (personas, pasillos, etc.)",Desactivo datos o Wi-Fi,"Sí, dejo de usar música para concentrarme más",Busco una que ya conozco para no distraerme con canciones nuevas,Entre 5 y 15 minutos,Siento que el tiempo pasa más lento.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/13/2026 7:54:24,Menor de 18 años,Masculino,Bachillerato o equivalente,De 1 a 2 horas,A veces,A veces,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,No,Tareas repetitivas,A veces,Casi siempre,Energía,Media,No hay diferencia,Si,Influye mucho,Medio,No cambia,"Redacción de textos, Diseño / Creatividad","Soundtracks (Videojuegos/Películas), Rock / Metal","Sí, en un idioma que entiendo",4,4,3,Estudiar en silencio,No uso ninguna estrategia,"Sí, dejo de usar música para concentrarme más",Busco una que ya conozco para no distraerme con canciones nuevas,Más de 15 minutos (a veces procrastino eligiendo la música),Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/13/2026 8:14:20,19-23 años,Femenino,Bachillerato o equivalente,De 1 a 2 horas,A veces,No,Más o menos,Materias Teóricas,No,Me hace sentir más cómodo,Sin audífonos,Conversaciones de fondo,A veces,Tareas difíciles,A veces,Algunas veces,Evitar el silencio,Media,No hay diferencia,No,Un poco,Medio,No cambia,Lectura / Memorización,Lo-Fi / Ambient,"Sí, en un idioma que entiendo",4,2,4,Estudiar con música y audífonos,No escucho música desde el teléfono al estudiar,"No, escucho lo mismo que siempre","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/13/2026 9:29:10,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,A veces,Si,Si,Materias Teóricas,Sí,Mejora mi rendimiento,Con audífonos,Silencio absoluto,A veces,Tareas repetitivas,Si,Casi nunca,Energía,Media,Si,No,Un poco,Medio,"Si, mejora",Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",5,2,5,Estudiar con música y audífonos,No uso ninguna estrategia,"Si, elijo música más movida",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/13/2026 12:41:06,19-23 años,Femenino,Licenciatura,Menos de 1 hora,Casi nunca,A veces,No sé,Materias Teóricas,Sí,Me hace sentir más cómodo,No escucho música,Silencio absoluto,No,Tareas fáciles,Si,Siempre,No escucho música mientras estudió ,Fácil,No hay diferencia,Si,Me distrae,Bajo,No cambia,Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",1,3,1,Estudiar en silencio,No uso ninguna estrategia,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/13/2026 18:31:40,19-23 años,Femenino,Bachillerato o equivalente,Más de 2 horas,Siempre,A veces,Si,Materias Teóricas,Tal vez,Mejora mi rendimiento,Con audífonos,Silencio absoluto,A veces,Tareas repetitivas,No,Algunas veces,Concentración,Fácil,Si,No,Un poco,Medio,"Si, mejora","Lectura / Memorización, Redacción de textos","Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas), Pop / Urbano, Rock / Metal","Sí, en un idioma que entiendo",3,3,4,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,Siento que el tiempo pasa más lento.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/13/2026 19:40:19,19-23 años,Femenino,Bachillerato o equivalente,Más de 2 horas,A veces,A veces,Más o menos,Materias Creativas,Tal vez,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,Sí,Tareas repetitivas,No,Casi siempre,Calma,Fácil,No hay diferencia,Si,Influye mucho,Medio,No cambia,Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",3,4,2,Estudiar en silencio,Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/16/2026 17:58:57,Mayores de 34 años,Femenino,Licenciatura,Menos de 1 hora,A veces,No,No sé,Materias Creativas,Sí,Me hace sentir más cómodo,Sin audífonos,No aplica,Sí,Tareas repetitivas,A veces,Algunas veces,Concentración,Media,No,Si,Un poco,Medio,"Si, mejora",Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",3,3,2,Estudiar con música y audífonos,Uso aplicaciones para bloquear redes sociales,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
